zip_code,city,admin1,admin2
"05037","Brownsville","Vermont","Windsor"
"05047","Hartford","Vermont","Windsor"
"05048","Hartland","Vermont","Windsor"
"05049","Hartland Four Corners","Vermont","Windsor"
"05052","North Hartland","Vermont","Windsor"
"05053","North Pomfret","Vermont","Windsor"
"05055","Norwich","Vermont","Windsor"
"05056","Plymouth","Vermont","Windsor"
"05059","Quechee","Vermont","Windsor"
"05062","Reading","Vermont","Windsor"
"05065","Sharon","Vermont","Windsor"
"05067","South Pomfret","Vermont","Windsor"
"05068","South Royalton","Vermont","Windsor"
"05071","South Woodstock","Vermont","Windsor"
"05073","Taftsville","Vermont","Windsor"
"05084","West Hartford","Vermont","Windsor"
"05088","Wilder","Vermont","Windsor"
"05089","Windsor","Vermont","Windsor"
"05091","Woodstock","Vermont","Windsor"
"05142","Cavendish","Vermont","Windsor"
"05143","Chester","Vermont","Windsor"
"05149","Ludlow","Vermont","Windsor"
"05150","North Springfield","Vermont","Windsor"
"05151","Perkinsville","Vermont","Windsor"
"05153","Proctorsville","Vermont","Windsor"
"05156","Springfield","Vermont","Windsor"
"05161","Weston","Vermont","Windsor"
"05746","Gaysville","Vermont","Windsor"
"05767","Rochester","Vermont","Windsor"
"05772","Stockbridge","Vermont","Windsor"
"99105","Benge","Washington","Adams"
"99169","Ritzville","Washington","Adams"
"99341","Lind","Washington","Adams"
"99344","Othello","Washington","Adams"
"99371","Washtucna","Washington","Adams"
"99401","Anatone","Washington","Asotin"
"99402","Asotin","Washington","Asotin"
"99403","Clarkston","Washington","Asotin"
"99320","Benton City","Washington","Benton"
"99336","Kennewick","Washington","Benton"
"99337","Kennewick","Washington","Benton"
"99338","Kennewick","Washington","Benton"
"99345","Paterson","Washington","Benton"
"99346","Plymouth","Washington","Benton"
"99350","Prosser","Washington","Benton"
"99352","Richland","Washington","Benton"
"99353","West Richland","Washington","Benton"
"99354","Richland","Washington","Benton"
"98801","Wenatchee","Washington","Chelan"
"98807","Wenatchee","Washington","Chelan"
"98811","Ardenvoir","Washington","Chelan"
"98815","Cashmere","Washington","Chelan"
"98816","Chelan","Washington","Chelan"
"98817","Chelan Falls","Washington","Chelan"
"98821","Dryden","Washington","Chelan"
"98822","Entiat","Washington","Chelan"
"98826","Leavenworth","Washington","Chelan"
"98828","Malaga","Washington","Chelan"
"98831","Manson","Washington","Chelan"
"98836","Monitor","Washington","Chelan"
"98847","Peshastin","Washington","Chelan"
"98852","Stehekin","Washington","Chelan"
"98305","Beaver","Washington","Clallam"
"98324","Carlsborg","Washington","Clallam"
"98326","Clallam Bay","Washington","Clallam"
"98331","Forks","Washington","Clallam"
"98343","Joyce","Washington","Clallam"
"98350","La Push","Washington","Clallam"
"98357","Neah Bay","Washington","Clallam"
"98362","Port Angeles","Washington","Clallam"
"98363","Port Angeles","Washington","Clallam"
"98381","Sekiu","Washington","Clallam"
"98382","Sequim","Washington","Clallam"
"98601","Amboy","Washington","Clark"
"98604","Battle Ground","Washington","Clark"
"98606","Brush Prairie","Washington","Clark"
"98607","Camas","Washington","Clark"
"98622","Heisson","Washington","Clark"
"98629","La Center","Washington","Clark"
"98642","Ridgefield","Washington","Clark"
"98660","Vancouver","Washington","Clark"
"98661","Vancouver","Washington","Clark"
"98662","Vancouver","Washington","Clark"
"98663","Vancouver","Washington","Clark"
"98664","Vancouver","Washington","Clark"
"98665","Vancouver","Washington","Clark"
"98666","Vancouver","Washington","Clark"
"98668","Vancouver","Washington","Clark"
"98671","Washougal","Washington","Clark"
"98675","Yacolt","Washington","Clark"
"98682","Vancouver","Washington","Clark"
"98683","Vancouver","Washington","Clark"
"98684","Vancouver","Washington","Clark"
"98685","Vancouver","Washington","Clark"
"98686","Vancouver","Washington","Clark"
"98687","Vancouver","Washington","Clark"
"99328","Dayton","Washington","Columbia"
"99359","Starbuck","Washington","Columbia"
"98581","Ryderwood","Washington","Cowlitz"
"98603","Ariel","Washington","Cowlitz"
"98609","Carrolls","Washington","Cowlitz"
"98611","Castle Rock","Washington","Cowlitz"
"98616","Cougar","Washington","Cowlitz"
"98625","Kalama","Washington","Cowlitz"
"98626","Kelso","Washington","Cowlitz"
"98632","Longview","Washington","Cowlitz"
"98645","Silverlake","Washington","Cowlitz"
"98649","Toutle","Washington","Cowlitz"
"98674","Woodland","Washington","Cowlitz"
"98802","East Wenatchee","Washington","Douglas"
"98813","Bridgeport","Washington","Douglas"
"98830","Mansfield","Washington","Douglas"
"98843","Orondo","Washington","Douglas"
"98845","Palisades","Washington","Douglas"
"98850","Rock Island","Washington","Douglas"
"98858","Waterville","Washington","Douglas"
"99107","Boyds","Washington","Ferry"
"99118","Curlew","Washington","Ferry"
"99121","Danville","Washington","Ferry"
"99138","Inchelium","Washington","Ferry"
"99140","Keller","Washington","Ferry"
"99146","Laurier","Washington","Ferry"
"99150","Malo","Washington","Ferry"
"99160","Orient","Washington","Ferry"
"99166","Republic","Washington","Ferry"
"99301","Pasco","Washington","Franklin"
"99302","Pasco","Washington","Franklin"
"99326","Connell","Washington","Franklin"
"99330","Eltopia","Washington","Franklin"
"99335","Kahlotus","Washington","Franklin"
"99343","Mesa","Washington","Franklin"
"99347","Pomeroy","Washington","Garfield"
"98823","Ephrata","Washington","Grant"
"98824","George","Washington","Grant"
"98832","Marlin","Washington","Grant"
"98837","Moses Lake","Washington","Grant"
"98848","Quincy","Washington","Grant"
"98851","Soap Lake","Washington","Grant"
"98853","Stratford","Washington","Grant"
"98857","Warden","Washington","Grant"
"98860","Wilson Creek","Washington","Grant"
"99115","Coulee City","Washington","Grant"
"99123","Electric City","Washington","Grant"
"99133","Grand Coulee","Washington","Grant"
"99135","Hartline","Washington","Grant"
"99321","Beverly","Washington","Grant"
"99349","Mattawa","Washington","Grant"
"99357","Royal City","Washington","Grant"
"98520","Aberdeen","Washington","Grays Harbor"
"98526","Amanda Park","Washington","Grays Harbor"
"98535","Copalis Beach","Washington","Grays Harbor"
"98536","Copalis Crossing","Washington","Grays Harbor"
"98537","Cosmopolis","Washington","Grays Harbor"
"98541","Elma","Washington","Grays Harbor"
"98547","Grayland","Washington","Grays Harbor"
"98550","Hoquiam","Washington","Grays Harbor"
"98552","Humptulips","Washington","Grays Harbor"
"98557","Mccleary","Washington","Grays Harbor"
"98559","Malone","Washington","Grays Harbor"
"98562","Moclips","Washington","Grays Harbor"
"98563","Montesano","Washington","Grays Harbor"
"98566","Neilton","Washington","Grays Harbor"
"98568","Oakville","Washington","Grays Harbor"
"98569","Ocean Shores","Washington","Grays Harbor"
"98571","Pacific Beach","Washington","Grays Harbor"
"98575","Quinault","Washington","Grays Harbor"
"98583","Satsop","Washington","Grays Harbor"
"98587","Taholah","Washington","Grays Harbor"
"98595","Westport","Washington","Grays Harbor"
"98236","Clinton","Washington","Island"
"98239","Coupeville","Washington","Island"
"98249","Freeland","Washington","Island"
"98253","Greenbank","Washington","Island"
"98260","Langley","Washington","Island"
"98277","Oak Harbor","Washington","Island"
"98278","Oak Harbor","Washington","Island"
"98320","Brinnon","Washington","Jefferson"
"98325","Chimacum","Washington","Jefferson"
"98339","Port Hadlock","Washington","Jefferson"
"98358","Nordland","Washington","Jefferson"
"98365","Port Ludlow","Washington","Jefferson"
"98368","Port Townsend","Washington","Jefferson"
"98376","Quilcene","Washington","Jefferson"
"98001","Auburn","Washington","King"
"98002","Auburn","Washington","King"
"98003","Federal Way","Washington","King"
"98004","Bellevue","Washington","King"
"98005","Bellevue","Washington","King"
"98006","Bellevue","Washington","King"
"98007","Bellevue","Washington","King"
"98008","Bellevue","Washington","King"
"98009","Bellevue","Washington","King"
"98010","Black Diamond","Washington","King"
"98011","Bothell","Washington","King"
"98013","Burton","Washington","King"
"98014","Carnation","Washington","King"
"98015","Bellevue","Washington","King"
"98019","Duvall","Washington","King"
"98022","Enumclaw","Washington","King"
"98023","Federal Way","Washington","King"
"98024","Fall City","Washington","King"
"98025","Hobart","Washington","King"
"98027","Issaquah","Washington","King"
"98028","Kenmore","Washington","King"
"98029","Issaquah","Washington","King"
"98030","Kent","Washington","King"
"98031","Kent","Washington","King"
"98032","Kent","Washington","King"
"98033","Kirkland","Washington","King"
"98034","Kirkland","Washington","King"
"98035","Kent","Washington","King"
"98038","Maple Valley","Washington","King"
"98039","Medina","Washington","King"
"98040","Mercer Island","Washington","King"
"98041","Bothell","Washington","King"
"98042","Kent","Washington","King"
"98045","North Bend","Washington","King"
"98047","Pacific","Washington","King"
"98050","Preston","Washington","King"
"98051","Ravensdale","Washington","King"
"98052","Redmond","Washington","King"
"98053","Redmond","Washington","King"
"98055","Renton","Washington","King"
"98056","Renton","Washington","King"
"98057","Renton","Washington","King"
"98058","Renton","Washington","King"
"98059","Renton","Washington","King"
"98062","Seahurst","Washington","King"
"98063","Federal Way","Washington","King"
"98064","Kent","Washington","King"
"98065","Snoqualmie","Washington","King"
"98068","Snoqualmie Pass","Washington","King"
"98070","Vashon","Washington","King"
"98071","Auburn","Washington","King"
"98072","Woodinville","Washington","King"
"98073","Redmond","Washington","King"
"98074","Sammamish","Washington","King"
"98075","Sammamish","Washington","King"
"98083","Kirkland","Washington","King"
"98089","Kent","Washington","King"
"98092","Auburn","Washington","King"
"98093","Federal Way","Washington","King"
"98101","Seattle","Washington","King"
"98102","Seattle","Washington","King"
"98103","Seattle","Washington","King"
"98104","Seattle","Washington","King"
"98105","Seattle","Washington","King"
"98106","Seattle","Washington","King"
"98107","Seattle","Washington","King"
"98108","Seattle","Washington","King"
"98109","Seattle","Washington","King"
"98111","Seattle","Washington","King"
"98112","Seattle","Washington","King"
"98113","Seattle","Washington","King"
"98114","Seattle","Washington","King"
"98115","Seattle","Washington","King"
"98116","Seattle","Washington","King"
"98117","Seattle","Washington","King"
"98118","Seattle","Washington","King"
"98119","Seattle","Washington","King"
"98121","Seattle","Washington","King"
"98122","Seattle","Washington","King"
"98124","Seattle","Washington","King"
"98125","Seattle","Washington","King"
"98126","Seattle","Washington","King"
"98127","Seattle","Washington","King"
"98129","Seattle","Washington","King"
"98131","Seattle","Washington","King"
"98133","Seattle","Washington","King"
"98134","Seattle","Washington","King"
"98136","Seattle","Washington","King"
"98138","Seattle","Washington","King"
"98139","Seattle","Washington","King"
"98141","Seattle","Washington","King"
"98144","Seattle","Washington","King"
"98145","Seattle","Washington","King"
"98146","Seattle","Washington","King"
"98148","Seattle","Washington","King"
"98154","Seattle","Washington","King"
"98155","Seattle","Washington","King"
"98158","Seattle","Washington","King"
"98160","Seattle","Washington","King"
"98161","Seattle","Washington","King"
"98164","Seattle","Washington","King"
"98165","Seattle","Washington","King"
"98166","Seattle","Washington","King"
"98168","Seattle","Washington","King"
"98170","Seattle","Washington","King"
"98174","Seattle","Washington","King"
"98175","Seattle","Washington","King"
"98177","Seattle","Washington","King"
"98178","Seattle","Washington","King"
"98181","Seattle","Washington","King"
"98185","Seattle","Washington","King"
"98188","Seattle","Washington","King"
"98190","Seattle","Washington","King"
"98191","Seattle","Washington","King"
"98194","Seattle","Washington","King"
"98195","Seattle","Washington","King"
"98198","Seattle","Washington","King"
"98199","Seattle","Washington","King"
"98224","Baring","Washington","King"
"98288","Skykomish","Washington","King"
"98061","Rollingbay","Washington","Kitsap"
"98110","Bainbridge Island","Washington","Kitsap"
"98310","Bremerton","Washington","Kitsap"
"98311","Bremerton","Washington","Kitsap"
"98312","Bremerton","Washington","Kitsap"
"98314","Bremerton","Washington","Kitsap"
"98315","Silverdale","Washington","Kitsap"
"98322","Burley","Washington","Kitsap"
"98337","Bremerton","Washington","Kitsap"
"98340","Hansville","Washington","Kitsap"
"98342","Indianola","Washington","Kitsap"
"98345","Keyport","Washington","Kitsap"
"98346","Kingston","Washington","Kitsap"
"98353","Manchester","Washington","Kitsap"
"98359","Olalla","Washington","Kitsap"
"98364","Port Gamble","Washington","Kitsap"
"98366","Port Orchard","Washington","Kitsap"
"98367","Port Orchard","Washington","Kitsap"
"98370","Poulsbo","Washington","Kitsap"
"98378","Retsil","Washington","Kitsap"
"98380","Seabeck","Washington","Kitsap"
"98383","Silverdale","Washington","Kitsap"
"98384","South Colby","Washington","Kitsap"
"98386","Southworth","Washington","Kitsap"
"98392","Suquamish","Washington","Kitsap"
"98393","Tracyton","Washington","Kitsap"
"98922","Cle Elum","Washington","Kittitas"
"98925","Easton","Washington","Kittitas"
"98926","Ellensburg","Washington","Kittitas"
"98934","Kittitas","Washington","Kittitas"
"98940","Ronald","Washington","Kittitas"
"98941","Roslyn","Washington","Kittitas"
"98943","South Cle Elum","Washington","Kittitas"
"98946","Thorp","Washington","Kittitas"
"98950","Vantage","Washington","Kittitas"
"98602","Appleton","Washington","Klickitat"
"98605","Bingen","Washington","Klickitat"
"98613","Centerville","Washington","Klickitat"
"98617","Dallesport","Washington","Klickitat"
"98619","Glenwood","Washington","Klickitat"
"98620","Goldendale","Washington","Klickitat"
"98623","Husum","Washington","Klickitat"
"98628","Klickitat","Washington","Klickitat"
"98635","Lyle","Washington","Klickitat"
"98650","Trout Lake","Washington","Klickitat"
"98670","Wahkiacus","Washington","Klickitat"
"98672","White Salmon","Washington","Klickitat"
"98673","Wishram","Washington","Klickitat"
"99322","Bickleton","Washington","Klickitat"
"99356","Roosevelt","Washington","Klickitat"
"98336","Glenoma","Washington","Lewis"
"98355","Mineral","Washington","Lewis"
"98356","Morton","Washington","Lewis"
"98361","Packwood","Washington","Lewis"
"98377","Randle","Washington","Lewis"
"98522","Adna","Washington","Lewis"
"98531","Centralia","Washington","Lewis"
"98532","Chehalis","Washington","Lewis"
"98533","Cinebar","Washington","Lewis"
"98538","Curtis","Washington","Lewis"
"98539","Doty","Washington","Lewis"
"98542","Ethel","Washington","Lewis"
"98544","Galvin","Washington","Lewis"
"98564","Mossyrock","Washington","Lewis"
"98565","Napavine","Washington","Lewis"
"98570","Onalaska","Washington","Lewis"
"98572","Pe Ell","Washington","Lewis"
"98582","Salkum","Washington","Lewis"
"98585","Silver Creek","Washington","Lewis"
"98591","Toledo","Washington","Lewis"
"98593","Vader","Washington","Lewis"
"98596","Winlock","Washington","Lewis"
"99008","Edwall","Washington","Lincoln"
"99032","Sprague","Washington","Lincoln"
"99103","Almira","Washington","Lincoln"
"99117","Creston","Washington","Lincoln"
"99122","Davenport","Washington","Lincoln"
"99134","Harrington","Washington","Lincoln"
"99144","Lamona","Washington","Lincoln"
"99147","Lincoln","Washington","Lincoln"
"99154","Mohler","Washington","Lincoln"
"99159","Odessa","Washington","Lincoln"
"99185","Wilbur","Washington","Lincoln"
"98524","Allyn","Washington","Mason"
"98528","Belfair","Washington","Mason"
"98546","Grapeview","Washington","Mason"
"98548","Hoodsport","Washington","Mason"
"98555","Lilliwaup","Washington","Mason"
"98560","Matlock","Washington","Mason"
"98584","Shelton","Washington","Mason"
"98588","Tahuya","Washington","Mason"
"98592","Union","Washington","Mason"
"98812","Brewster","Washington","Okanogan"
"98814","Carlton","Washington","Okanogan"
"98819","Conconully","Washington","Okanogan"
"98827","Loomis","Washington","Okanogan"
"98829","Malott","Washington","Okanogan"
"98833","Mazama","Washington","Okanogan"
"98834","Methow","Washington","Okanogan"
"98840","Okanogan","Washington","Okanogan"
"98841","Omak","Washington","Okanogan"
"98844","Oroville","Washington","Okanogan"
"98846","Pateros","Washington","Okanogan"
"98849","Riverside","Washington","Okanogan"
"98855","Tonasket","Washington","Okanogan"
"98856","Twisp","Washington","Okanogan"
